tick,num_cars,waiting_cars,congestion,average_speed
10277,50,50,100,1
10278,50,50,100,1
10279,50,50,100,1
10280,50,50,100,1
10281,50,50,100,1
10282,50,50,100,1
10283,50,50,100,1
10284,50,50,100,1
10285,50,50,100,1
10286,50,50,100,1
10287,50,50,100,1
10288,50,50,100,1
10289,50,50,100,1
10290,50,50,100,1
10291,50,50,100,1
10292,50,50,100,1
10293,50,50,100,1
10294,50,50,100,1
10295,50,50,100,1
10296,50,50,100,1
10297,50,50,100,1
10298,50,50,100,1
10299,50,50,100,1
10300,50,50,100,1
10301,50,50,100,1
10302,50,50,100,1
10303,50,50,100,1
10304,50,50,100,1
10305,50,50,100,1
10306,50,50,100,1
10307,50,50,100,1
10308,50,50,100,1
10309,50,50,100,1
10310,50,50,100,1
10311,50,50,100,1
10312,50,50,100,1
10313,50,50,100,1
10314,50,50,100,1
10315,50,50,100,1
10316,50,50,100,1
10317,50,50,100,1
10318,50,50,100,1
10319,50,50,100,1
10320,50,50,100,1
10321,50,50,100,1
10322,50,50,100,1
10323,50,50,100,1
10324,50,50,100,1
10325,50,50,100,1
10326,50,50,100,1
10327,50,50,100,1
10328,50,50,100,1
10329,50,50,100,1
10330,50,50,100,1
10331,50,50,100,1
10332,50,50,100,1
10333,50,50,100,1
10334,50,50,100,1
10335,50,50,100,1
10336,50,50,100,1
10337,50,50,100,1
10338,50,50,100,1
10339,50,50,100,1
10340,50,50,100,1
10341,50,50,100,1
10342,50,50,100,1
10343,50,50,100,1
10344,50,50,100,1
10345,50,50,100,1
10346,50,50,100,1
10347,50,50,100,1
10348,50,50,100,1
10349,50,50,100,1
10350,50,50,100,1
10351,50,50,100,1
10352,50,50,100,1
10353,50,50,100,1
10354,50,50,100,1
10355,50,50,100,1
10356,50,50,100,1
10357,50,50,100,1
10358,50,50,100,1
10359,50,50,100,1
10360,50,50,100,1
10361,50,50,100,1
10362,50,50,100,1
10363,50,50,100,1
10364,50,50,100,1
10365,50,50,100,1
10366,50,50,100,1
10367,50,50,100,1
10368,50,50,100,1
10369,50,50,100,1
10370,50,50,100,1
10371,50,50,100,1
10372,50,50,100,1
10373,50,50,100,1
10374,50,50,100,1
10375,50,50,100,1
10376,50,50,100,1
10377,50,50,100,1
10378,50,50,100,1
10379,50,50,100,1
10380,50,50,100,1
10381,50,50,100,1
10382,50,50,100,1
10383,50,50,100,1
10384,50,50,100,1
10385,50,50,100,1
10386,50,50,100,1
10387,50,50,100,1
10388,50,50,100,1
10389,50,50,100,1
10390,50,50,100,1
10391,50,50,100,1
10392,50,50,100,1
10393,50,50,100,1
10394,50,50,100,1
10395,50,50,100,1
10396,50,50,100,1
10397,50,50,100,1
10398,50,50,100,1
10399,50,50,100,1
10400,50,50,100,1
10401,50,50,100,1
10402,50,50,100,1
10403,50,50,100,1
10404,50,50,100,1
10405,50,50,100,1
10406,50,50,100,1
10407,50,50,100,1
10408,50,50,100,1
10409,50,50,100,1
10410,50,50,100,1
10411,50,50,100,1
10412,50,50,100,1
10413,50,50,100,1
10414,50,50,100,1
10415,50,50,100,1
10416,50,50,100,1
10417,50,50,100,1
10418,50,50,100,1
10419,50,50,100,1
10420,50,50,100,1
10421,50,50,100,1
10422,50,50,100,1
10423,50,50,100,1
10424,50,50,100,1
10425,50,50,100,1
10426,50,50,100,1
10427,50,50,100,1
10428,50,50,100,1
10429,50,50,100,1
10430,50,50,100,1
10431,50,50,100,1
10432,50,50,100,1
10433,50,50,100,1
10434,50,50,100,1
10435,50,50,100,1
10436,50,50,100,1
10437,50,50,100,1
10438,50,50,100,1
10439,50,50,100,1
10440,50,50,100,1
10441,50,50,100,1
10442,50,50,100,1
10443,50,50,100,1
10444,50,50,100,1
10445,50,50,100,1
10446,50,50,100,1
10447,50,50,100,1
10448,50,50,100,1
10449,50,50,100,1
10450,50,50,100,1
10451,50,50,100,1
10452,50,50,100,1
10453,50,50,100,1
10454,50,50,100,1
10455,50,50,100,1
10456,50,50,100,1
10457,50,50,100,1
10458,50,50,100,1
10459,50,50,100,1
10460,50,50,100,1
10461,50,50,100,1
10462,50,50,100,1
10463,50,50,100,1
10464,50,50,100,1
10465,50,50,100,1
10466,50,50,100,1
10467,50,50,100,1
10468,50,50,100,1
10469,50,50,100,1
10470,50,50,100,1
10471,50,50,100,1
10472,50,50,100,1
10473,50,50,100,1
10474,50,50,100,1
10475,50,50,100,1
10476,50,50,100,1
10477,50,50,100,1
10478,50,50,100,1
10479,50,50,100,1
10480,50,50,100,1
10481,50,50,100,1
10482,50,50,100,1
10483,50,50,100,1
10484,50,50,100,1
10485,50,50,100,1
10486,50,50,100,1
10487,50,50,100,1
10488,50,50,100,1
10489,50,50,100,1
10490,50,50,100,1
10491,50,50,100,1
10492,50,50,100,1
10493,50,50,100,1
10494,50,50,100,1
10495,50,50,100,1
10496,50,50,100,1
10497,50,50,100,1
10498,50,50,100,1
10499,50,50,100,1
10500,50,50,100,1
10501,50,50,100,1
10502,50,50,100,1
10503,50,50,100,1
10504,50,50,100,1
10505,50,50,100,1
10506,50,50,100,1
10507,50,50,100,1
10508,50,50,100,1
10509,50,50,100,1
10510,50,50,100,1
10511,50,50,100,1
10512,50,50,100,1
10513,50,50,100,1
10514,50,50,100,1
10515,50,50,100,1
10516,50,50,100,1
10517,50,50,100,1
10518,50,50,100,1
10519,50,50,100,1
10520,50,50,100,1
10521,50,50,100,1
10522,50,50,100,1
10523,50,50,100,1
10524,50,50,100,1
10525,50,50,100,1
10526,50,50,100,1
10527,50,50,100,1
10528,50,50,100,1
10529,50,50,100,1
10530,50,50,100,1
10531,50,50,100,1
10532,50,50,100,1
10533,50,50,100,1
10534,50,50,100,1
10535,50,50,100,1
10536,50,50,100,1
10537,50,50,100,1
10538,50,50,100,1
10539,50,50,100,1
10540,50,50,100,1
10541,50,50,100,1
10542,50,50,100,1
10543,50,50,100,1
10544,50,50,100,1
10545,50,50,100,1
10546,50,50,100,1
10547,50,50,100,1
10548,50,50,100,1
10549,50,50,100,1
10550,50,50,100,1
10551,50,50,100,1
10552,50,50,100,1
10553,50,50,100,1
10554,50,50,100,1
10555,50,50,100,1
10556,50,50,100,1
10557,50,50,100,1
10558,50,50,100,1
10559,50,50,100,1
10560,50,50,100,1
10561,50,50,100,1
10562,50,50,100,1
10563,50,50,100,1
10564,50,50,100,1
10565,50,50,100,1
10566,50,50,100,1
10567,50,50,100,1
10568,50,50,100,1
10569,50,50,100,1
10570,50,50,100,1
10571,50,50,100,1
10572,50,50,100,1
10573,50,50,100,1
10574,50,50,100,1
10575,50,50,100,1
10576,50,50,100,1
10577,50,50,100,1
10578,50,50,100,1
10579,50,50,100,1
10580,50,50,100,1
10581,50,50,100,1
10582,50,50,100,1
10583,50,50,100,1
10584,50,50,100,1
10585,50,50,100,1
10586,50,50,100,1
10587,50,50,100,1
10588,50,50,100,1
10589,50,50,100,1
10590,50,50,100,1
10591,50,50,100,1
10592,50,50,100,1
10593,50,50,100,1
10594,50,50,100,1
10595,50,50,100,1
10596,50,50,100,1
10597,50,50,100,1
10598,50,50,100,1
10599,50,50,100,1
10600,50,50,100,1
10601,50,50,100,1
10602,50,50,100,1
10603,50,50,100,1
10604,50,50,100,1
10605,50,50,100,1
10606,50,50,100,1
10607,50,50,100,1
10608,50,50,100,1
10609,50,50,100,1
10610,50,50,100,1
10611,50,50,100,1
10612,50,50,100,1
10613,50,50,100,1
10614,50,50,100,1
10615,50,50,100,1
10616,50,50,100,1
10617,50,50,100,1
10618,50,50,100,1
10619,50,50,100,1
10620,50,50,100,1
10621,50,50,100,1
10622,50,50,100,1
10623,50,50,100,1
10624,50,50,100,1
10625,50,50,100,1
10626,50,50,100,1
10627,50,50,100,1
10628,50,50,100,1
10629,50,50,100,1
10630,50,50,100,1
10631,50,50,100,1
10632,50,50,100,1
10633,50,50,100,1
10634,50,50,100,1
10635,50,50,100,1
10636,50,50,100,1
10637,50,50,100,1
10638,50,50,100,1
10639,50,50,100,1
10640,50,50,100,1
10641,50,50,100,1
10642,50,50,100,1
10643,50,50,100,1
10644,50,50,100,1
10645,50,50,100,1
10646,50,50,100,1
10647,50,50,100,1
10648,50,50,100,1
10649,50,50,100,1
10650,50,50,100,1
10651,50,50,100,1
10652,50,50,100,1
10653,50,50,100,1
10654,50,50,100,1
10655,50,50,100,1
10656,50,50,100,1
10657,50,50,100,1
10658,50,50,100,1
10659,50,50,100,1
10660,50,50,100,1
10661,50,50,100,1
10662,50,50,100,1
10663,50,50,100,1
10664,50,50,100,1
10665,50,50,100,1
10666,50,50,100,1
10667,50,50,100,1
10668,50,50,100,1
10669,50,50,100,1
10670,50,50,100,1
10671,50,50,100,1
10672,50,50,100,1
10673,50,50,100,1
10674,50,50,100,1
10675,50,50,100,1
10676,50,50,100,1
10677,50,50,100,1
10678,50,50,100,1
10679,50,50,100,1
10680,50,50,100,1
10681,50,50,100,1
10682,50,50,100,1
10683,50,50,100,1
10684,50,50,100,1
10685,50,50,100,1
10686,50,50,100,1
10687,50,50,100,1
10688,50,50,100,1
10689,50,50,100,1
10690,50,50,100,1
10691,50,50,100,1
10692,50,50,100,1
10693,50,50,100,1
10694,50,50,100,1
10695,50,50,100,1
10696,50,50,100,1
10697,50,50,100,1
10698,50,50,100,1
10699,50,50,100,1
10700,50,50,100,1
10701,50,50,100,1
10702,50,50,100,1
10703,50,50,100,1
10704,50,50,100,1
10705,50,50,100,1
10706,50,50,100,1
10707,50,50,100,1
10708,50,50,100,1
10709,50,50,100,1
10710,50,50,100,1
10711,50,50,100,1
10712,50,50,100,1
10713,50,50,100,1
10714,50,50,100,1
10715,50,50,100,1
10716,50,50,100,1
10717,50,50,100,1
10718,50,50,100,1
10719,50,50,100,1
10720,50,50,100,1
10721,50,50,100,1
10722,50,50,100,1
10723,50,50,100,1
10724,50,50,100,1
10725,50,50,100,1
10726,50,50,100,1
10727,50,50,100,1
10728,50,50,100,1
10729,50,50,100,1
10730,50,50,100,1
10731,50,50,100,1
10732,50,50,100,1
10733,50,50,100,1
10734,50,50,100,1
10735,50,50,100,1
10736,50,50,100,1
10737,50,50,100,1
10738,50,50,100,1
10739,50,50,100,1
10740,50,50,100,1
10741,50,50,100,1
10742,50,50,100,1
10743,50,50,100,1
10744,50,50,100,1
10745,50,50,100,1
10746,50,50,100,1
10747,50,50,100,1
10748,50,50,100,1
10749,50,50,100,1
10750,50,50,100,1
10751,50,50,100,1
10752,50,50,100,1
10753,50,50,100,1
10754,50,50,100,1
10755,50,50,100,1
10756,50,50,100,1
10757,50,50,100,1
10758,50,50,100,1
10759,50,50,100,1
10760,50,50,100,1
10761,50,50,100,1
10762,50,50,100,1
10763,50,50,100,1
10764,50,50,100,1
10765,50,50,100,1
10766,50,50,100,1
10767,50,50,100,1
10768,50,50,100,1
10769,50,50,100,1
10770,50,50,100,1
10771,50,50,100,1
10772,50,50,100,1
10773,50,50,100,1
10774,50,50,100,1
10775,50,50,100,1
10776,50,50,100,1
10777,50,50,100,1
10778,50,50,100,1
10779,50,50,100,1
10780,50,50,100,1
10781,50,50,100,1
10782,50,50,100,1
10783,50,50,100,1
10784,50,50,100,1
10785,50,50,100,1
10786,50,50,100,1
10787,50,50,100,1
10788,50,50,100,1
10789,50,50,100,1
10790,50,50,100,1
10791,50,50,100,1
10792,50,50,100,1
10793,50,50,100,1
10794,50,50,100,1
10795,50,50,100,1
10796,50,50,100,1
10797,50,50,100,1
10798,50,50,100,1
10799,50,50,100,1
10800,50,50,100,1
10801,50,50,100,1
10802,50,50,100,1
10803,50,50,100,1
10804,50,50,100,1
10805,50,50,100,1
10806,50,50,100,1
10807,50,50,100,1
10808,50,50,100,1
10809,50,50,100,1
10810,50,50,100,1
10811,50,50,100,1
10812,50,50,100,1
10813,50,50,100,1
10814,50,50,100,1
10815,50,50,100,1
10816,50,50,100,1
10817,50,50,100,1
10818,50,50,100,1
10819,50,50,100,1
10820,50,50,100,1
10821,50,50,100,1
10822,50,50,100,1
10823,50,50,100,1
10824,50,50,100,1
10825,50,50,100,1
10826,50,50,100,1
10827,50,50,100,1
10828,50,50,100,1
10829,50,50,100,1
10830,50,50,100,1
10831,50,50,100,1
10832,50,50,100,1
10833,50,50,100,1
10834,50,50,100,1
10835,50,50,100,1
10836,50,50,100,1
10837,50,50,100,1
10838,50,50,100,1
10839,50,50,100,1
10840,50,50,100,1
10841,50,50,100,1
10842,50,50,100,1
10843,50,50,100,1
10844,50,50,100,1
10845,50,50,100,1
10846,50,50,100,1
10847,50,50,100,1
10848,50,50,100,1
10849,50,50,100,1
10850,50,50,100,1
10851,50,50,100,1
10852,50,50,100,1
10853,50,50,100,1
10854,50,50,100,1
10855,50,50,100,1
10856,50,50,100,1
10857,50,50,100,1
10858,50,50,100,1
10859,50,50,100,1
10860,50,50,100,1
10861,50,50,100,1
10862,50,50,100,1
10863,50,50,100,1
10864,50,50,100,1
10865,50,50,100,1
10866,50,50,100,1
10867,50,50,100,1
10868,50,50,100,1
10869,50,50,100,1
10870,50,50,100,1
10871,50,50,100,1
10872,50,50,100,1
10873,50,50,100,1
10874,50,50,100,1
10875,50,50,100,1
10876,50,50,100,1
10877,50,50,100,1
10878,50,50,100,1
10879,50,50,100,1
10880,50,50,100,1
10881,50,50,100,1
10882,50,50,100,1
10883,50,50,100,1
10884,50,50,100,1
10885,50,50,100,1
10886,50,50,100,1
10887,50,50,100,1
10888,50,50,100,1
10889,50,50,100,1
10890,50,50,100,1
10891,50,50,100,1
10892,50,50,100,1
10893,50,50,100,1
10894,50,50,100,1
10895,50,50,100,1
10896,50,50,100,1
10897,50,50,100,1
10898,50,50,100,1
10899,50,50,100,1
10900,50,50,100,1
10901,50,50,100,1
10902,50,50,100,1
10903,50,50,100,1
10904,50,50,100,1
10905,50,50,100,1
10906,50,50,100,1
10907,50,50,100,1
10908,50,50,100,1
10909,50,50,100,1
10910,50,50,100,1
10911,50,50,100,1
10912,50,50,100,1
10913,50,50,100,1
10914,50,50,100,1
10915,50,50,100,1
10916,50,50,100,1
10917,50,50,100,1
10918,50,50,100,1
10919,50,50,100,1
10920,50,50,100,1
10921,50,50,100,1
10922,50,50,100,1
10923,50,50,100,1
10924,50,50,100,1
10925,50,50,100,1
10926,50,50,100,1
10927,50,50,100,1
10928,50,50,100,1
10929,50,50,100,1
10930,50,50,100,1
10931,50,50,100,1
10932,50,50,100,1
10933,50,50,100,1
10934,50,50,100,1
10935,50,50,100,1
10936,50,50,100,1
10937,50,50,100,1
10938,50,50,100,1
10939,50,50,100,1
10940,50,50,100,1
10941,50,50,100,1
10942,50,50,100,1
10943,50,50,100,1
10944,50,50,100,1
10945,50,50,100,1
10946,50,50,100,1
10947,50,50,100,1
10948,50,50,100,1
10949,50,50,100,1
10950,50,50,100,1
10951,50,50,100,1
10952,50,50,100,1
10953,50,50,100,1
10954,50,50,100,1
10955,50,50,100,1
10956,50,50,100,1
10957,50,50,100,1
10958,50,50,100,1
10959,50,50,100,1
10960,50,50,100,1
10961,50,50,100,1
10962,50,50,100,1
10963,50,50,100,1
10964,50,50,100,1
10965,50,50,100,1
10966,50,50,100,1
10967,50,50,100,1
10968,50,50,100,1
10969,50,50,100,1
10970,50,50,100,1
10971,50,50,100,1
10972,50,50,100,1
10973,50,50,100,1
10974,50,50,100,1
10975,50,50,100,1
10976,50,50,100,1
10977,50,50,100,1
10978,50,50,100,1
10979,50,50,100,1
10980,50,50,100,1
10981,50,50,100,1
10982,50,50,100,1
10983,50,50,100,1
10984,50,50,100,1
10985,50,50,100,1
10986,50,50,100,1
10987,50,50,100,1
10988,50,50,100,1
10989,50,50,100,1
10990,50,50,100,1
10991,50,50,100,1
10992,50,50,100,1
10993,50,50,100,1
10994,50,50,100,1
10995,50,50,100,1
10996,50,50,100,1
10997,50,50,100,1
10998,50,50,100,1
10999,50,50,100,1
11000,50,50,100,1
11001,50,50,100,1
11002,50,50,100,1
11003,50,50,100,1
11004,50,50,100,1
11005,50,50,100,1
11006,50,50,100,1
11007,50,50,100,1
11008,50,50,100,1
11009,50,50,100,1
11010,50,50,100,1
11011,50,50,100,1
11012,50,50,100,1
11013,50,50,100,1
11014,50,50,100,1
11015,50,50,100,1
11016,50,50,100,1
11017,50,50,100,1
11018,50,50,100,1
11019,50,50,100,1
11020,50,50,100,1
11021,50,50,100,1
11022,50,50,100,1
11023,50,50,100,1
11024,50,50,100,1
11025,50,50,100,1
11026,50,50,100,1
11027,50,50,100,1
11028,50,50,100,1
11029,50,50,100,1
11030,50,50,100,1
11031,50,50,100,1
11032,50,50,100,1
11033,50,50,100,1
11034,50,50,100,1
11035,50,50,100,1
11036,50,50,100,1
11037,50,50,100,1
11038,50,50,100,1
11039,50,50,100,1
11040,50,50,100,1
11041,50,50,100,1
11042,50,50,100,1
11043,50,50,100,1
11044,50,50,100,1
11045,50,50,100,1
11046,50,50,100,1
11047,50,50,100,1
11048,50,50,100,1
11049,50,50,100,1
11050,50,50,100,1
11051,50,50,100,1
11052,50,50,100,1
11053,50,50,100,1
11054,50,50,100,1
11055,50,50,100,1
11056,50,50,100,1
11057,50,50,100,1
11058,50,50,100,1
11059,50,50,100,1
11060,50,50,100,1
11061,50,50,100,1
11062,50,50,100,1
11063,50,50,100,1
11064,50,50,100,1
11065,50,50,100,1
11066,50,50,100,1
11067,50,50,100,1
11068,50,50,100,1
11069,50,50,100,1
11070,50,50,100,1
11071,50,50,100,1
11072,50,50,100,1
11073,50,50,100,1
11074,50,50,100,1
11075,50,50,100,1
11076,50,50,100,1
11077,50,50,100,1
11078,50,50,100,1
11079,50,50,100,1
11080,50,50,100,1
11081,50,50,100,1
11082,50,50,100,1
11083,50,50,100,1
11084,50,50,100,1
11085,50,50,100,1
11086,50,50,100,1
11087,50,50,100,1
11088,50,50,100,1
11089,50,50,100,1
11090,50,50,100,1
11091,50,50,100,1
11092,50,50,100,1
11093,50,50,100,1
11094,50,50,100,1
11095,50,50,100,1
11096,50,50,100,1
11097,50,50,100,1
11098,50,50,100,1
11099,50,50,100,1
11100,50,50,100,1
11101,50,50,100,1
11102,50,50,100,1
11103,50,50,100,1
11104,50,50,100,1
11105,50,50,100,1
11106,50,50,100,1
11107,50,50,100,1
11108,50,50,100,1
11109,50,50,100,1
11110,50,50,100,1
11111,50,50,100,1
11112,50,50,100,1
11113,50,50,100,1
11114,50,50,100,1
11115,50,50,100,1
11116,50,50,100,1
11117,50,50,100,1
11118,50,50,100,1
11119,50,50,100,1
11120,50,50,100,1
11121,50,50,100,1
11122,50,50,100,1
11123,50,50,100,1
11124,50,50,100,1
11125,50,50,100,1
11126,50,50,100,1
11127,50,50,100,1
11128,50,50,100,1
11129,50,50,100,1
11130,50,50,100,1
11131,50,50,100,1
11132,50,50,100,1
11133,50,50,100,1
11134,50,50,100,1
11135,50,50,100,1
11136,50,50,100,1
11137,50,50,100,1
11138,50,50,100,1
11139,50,50,100,1
11140,50,50,100,1
11141,50,50,100,1
11142,50,50,100,1
11143,50,50,100,1
11144,50,50,100,1
11145,50,50,100,1
11146,50,50,100,1
11147,50,50,100,1
11148,50,50,100,1
11149,50,50,100,1
11150,50,50,100,1
11151,50,50,100,1
11152,50,50,100,1
11153,50,50,100,1
11154,50,50,100,1
11155,50,50,100,1
11156,50,50,100,1
11157,50,50,100,1
11158,50,50,100,1
11159,50,50,100,1
11160,50,50,100,1
11161,50,50,100,1
11162,50,50,100,1
11163,50,50,100,1
11164,50,50,100,1
11165,50,50,100,1
11166,50,50,100,1
11167,50,50,100,1
11168,50,50,100,1
11169,50,50,100,1
11170,50,50,100,1
11171,50,50,100,1
11172,50,50,100,1
11173,50,50,100,1
11174,50,50,100,1
11175,50,50,100,1
11176,50,50,100,1
11177,50,50,100,1
11178,50,50,100,1
11179,50,50,100,1
11180,50,50,100,1
11181,50,50,100,1
11182,50,50,100,1
11183,50,50,100,1
11184,50,50,100,1
11185,50,50,100,1
11186,50,50,100,1
11187,50,50,100,1
11188,50,50,100,1
11189,50,50,100,1
11190,50,50,100,1
11191,50,50,100,1
11192,50,50,100,1
11193,50,50,100,1
11194,50,50,100,1
11195,50,50,100,1
11196,50,50,100,1
11197,50,50,100,1
11198,50,50,100,1
11199,50,50,100,1
11200,50,50,100,1
11201,50,50,100,1
11202,50,50,100,1
11203,50,50,100,1
11204,50,50,100,1
11205,50,50,100,1
11206,50,50,100,1
11207,50,50,100,1
11208,50,50,100,1
11209,50,50,100,1
11210,50,50,100,1
11211,50,50,100,1
11212,50,50,100,1
11213,50,50,100,1
11214,50,50,100,1
11215,50,50,100,1
11216,50,50,100,1
11217,50,50,100,1
11218,50,50,100,1
11219,50,50,100,1
11220,50,50,100,1
11221,50,50,100,1
11222,50,50,100,1
11223,50,50,100,1
11224,50,50,100,1
11225,50,50,100,1
11226,50,50,100,1
11227,50,50,100,1
11228,50,50,100,1
11229,50,50,100,1
11230,50,50,100,1
11231,50,50,100,1
11232,50,50,100,1
11233,50,50,100,1
11234,50,50,100,1
11235,50,50,100,1
11236,50,50,100,1
11237,50,50,100,1
11238,50,50,100,1
11239,50,50,100,1
11240,50,50,100,1
11241,50,50,100,1
11242,50,50,100,1
11243,50,50,100,1
11244,50,50,100,1
11245,50,50,100,1
11246,50,50,100,1
11247,50,50,100,1
11248,50,50,100,1
11249,50,50,100,1
11250,50,50,100,1
11251,50,50,100,1
11252,50,50,100,1
11253,50,50,100,1
11254,50,50,100,1
11255,50,50,100,1
11256,50,50,100,1
11257,50,50,100,1
11258,50,50,100,1
11259,50,50,100,1
11260,50,50,100,1
11261,50,50,100,1
11262,50,50,100,1
11263,50,50,100,1
11264,50,50,100,1
11265,50,50,100,1
11266,50,50,100,1
11267,50,50,100,1
11268,50,50,100,1
11269,50,50,100,1
11270,50,50,100,1
11271,50,50,100,1
11272,50,50,100,1
11273,50,50,100,1
11274,50,50,100,1
11275,50,50,100,1
11276,50,50,100,1
11277,50,50,100,1
11278,50,50,100,1
11279,50,50,100,1
11280,50,50,100,1
11281,50,50,100,1
11282,50,50,100,1
11283,50,50,100,1
11284,50,50,100,1
11285,50,50,100,1
11286,50,50,100,1
11287,50,50,100,1
11288,50,50,100,1
11289,50,50,100,1
11290,50,50,100,1
11291,50,50,100,1
11292,50,50,100,1
11293,50,50,100,1
11294,50,50,100,1
11295,50,50,100,1
11296,50,50,100,1
11297,50,50,100,1
11298,50,50,100,1
11299,50,50,100,1
11300,50,50,100,1
11301,50,50,100,1
11302,50,50,100,1
11303,50,50,100,1
11304,50,50,100,1
11305,50,50,100,1
11306,50,50,100,1
11307,50,50,100,1
11308,50,50,100,1
11309,50,50,100,1
11310,50,50,100,1
11311,50,50,100,1
11312,50,50,100,1
11313,50,50,100,1
11314,50,50,100,1
11315,50,50,100,1
11316,50,50,100,1
11317,50,50,100,1
11318,50,50,100,1
11319,50,50,100,1
11320,50,50,100,1
11321,50,50,100,1
11322,50,50,100,1
11323,50,50,100,1
11324,50,50,100,1
11325,50,50,100,1
11326,50,50,100,1
11327,50,50,100,1
11328,50,50,100,1
11329,50,50,100,1
11330,50,50,100,1
11331,50,50,100,1
11332,50,50,100,1
11333,50,50,100,1
11334,50,50,100,1
11335,50,50,100,1
11336,50,50,100,1
11337,50,50,100,1
11338,50,50,100,1
11339,50,50,100,1
11340,50,50,100,1
11341,50,50,100,1
11342,50,50,100,1
11343,50,50,100,1
11344,50,50,100,1
11345,50,50,100,1
11346,50,50,100,1
11347,50,50,100,1
11348,50,50,100,1
11349,50,50,100,1
11350,50,50,100,1
11351,50,50,100,1
11352,50,50,100,1
11353,50,50,100,1
11354,50,50,100,1
11355,50,50,100,1
11356,50,50,100,1
11357,50,50,100,1
11358,50,50,100,1
11359,50,50,100,1
11360,50,50,100,1
11361,50,50,100,1
11362,50,50,100,1
11363,50,50,100,1
11364,50,50,100,1
11365,50,50,100,1
11366,50,50,100,1
11367,50,50,100,1
11368,50,50,100,1
11369,50,50,100,1
11370,50,50,100,1
11371,50,50,100,1
11372,50,50,100,1
11373,50,50,100,1
11374,50,50,100,1
11375,50,50,100,1
11376,50,50,100,1
11377,50,50,100,1
11378,50,50,100,1
11379,50,50,100,1
11380,50,50,100,1
11381,50,50,100,1
11382,50,50,100,1
11383,50,50,100,1
11384,50,50,100,1
11385,50,50,100,1
11386,50,50,100,1
11387,50,50,100,1
11388,50,50,100,1
11389,50,50,100,1
11390,50,50,100,1
11391,50,50,100,1
11392,50,50,100,1
11393,50,50,100,1
11394,50,50,100,1
11395,50,50,100,1
11396,50,50,100,1
11397,50,50,100,1
11398,50,50,100,1
11399,50,50,100,1
11400,50,50,100,1
11401,50,50,100,1
11402,50,50,100,1
11403,50,50,100,1
11404,50,50,100,1
11405,50,50,100,1
11406,50,50,100,1
11407,50,50,100,1
11408,50,50,100,1
11409,50,50,100,1
11410,50,50,100,1
11411,50,50,100,1
11412,50,50,100,1
11413,50,50,100,1
11414,50,50,100,1
11415,50,50,100,1
11416,50,50,100,1
11417,50,50,100,1
11418,50,50,100,1
11419,50,50,100,1
11420,50,50,100,1
11421,50,50,100,1
11422,50,50,100,1
11423,50,50,100,1
11424,50,50,100,1
11425,50,50,100,1
11426,50,50,100,1
11427,50,50,100,1
11428,50,50,100,1
11429,50,50,100,1
11430,50,50,100,1
11431,50,50,100,1
11432,50,50,100,1
11433,50,50,100,1
11434,50,50,100,1
11435,50,50,100,1
11436,50,50,100,1
11437,50,50,100,1
11438,50,50,100,1
11439,50,50,100,1
11440,50,50,100,1
11441,50,50,100,1
11442,50,50,100,1
11443,50,50,100,1
11444,50,50,100,1
11445,50,50,100,1
11446,50,50,100,1
11447,50,50,100,1
11448,50,50,100,1
11449,50,50,100,1
11450,50,50,100,1
11451,50,50,100,1
11452,50,50,100,1
11453,50,50,100,1
11454,50,50,100,1
11455,50,50,100,1
11456,50,50,100,1
11457,50,50,100,1
11458,50,50,100,1
11459,50,50,100,1
11460,50,50,100,1
11461,50,50,100,1
11462,50,50,100,1
11463,50,50,100,1
11464,50,50,100,1
11465,50,50,100,1
11466,50,50,100,1
11467,50,50,100,1
11468,50,50,100,1
11469,50,50,100,1
11470,50,50,100,1
11471,50,50,100,1
11472,50,50,100,1
11473,50,50,100,1
11474,50,50,100,1
11475,50,50,100,1
11476,50,50,100,1
11477,50,50,100,1
11478,50,50,100,1
11479,50,50,100,1
11480,50,50,100,1
11481,50,50,100,1
11482,50,50,100,1
11483,50,50,100,1
11484,50,50,100,1
11485,50,50,100,1
11486,50,50,100,1
11487,50,50,100,1
11488,50,50,100,1
11489,50,50,100,1
11490,50,50,100,1
11491,50,50,100,1
11492,50,50,100,1
11493,50,50,100,1
11494,50,50,100,1
11495,50,50,100,1
11496,50,50,100,1
11497,50,50,100,1
11498,50,50,100,1
11499,50,50,100,1
11500,50,50,100,1
11501,50,50,100,1
11502,50,50,100,1
11503,50,50,100,1
11504,50,50,100,1
11505,50,50,100,1
11506,50,50,100,1
11507,50,50,100,1
11508,50,50,100,1
11509,50,50,100,1
11510,50,50,100,1
11511,50,50,100,1
11512,50,50,100,1
11513,50,50,100,1
11514,50,50,100,1
11515,50,50,100,1
11516,50,50,100,1
11517,50,50,100,1
11518,50,50,100,1
11519,50,50,100,1
11520,50,50,100,1
11521,50,50,100,1
11522,50,50,100,1
11523,50,50,100,1
11524,50,50,100,1
11525,50,50,100,1
11526,50,50,100,1
11527,50,50,100,1
11528,50,50,100,1
11529,50,50,100,1
11530,50,50,100,1
11531,50,50,100,1
11532,50,50,100,1
11533,50,50,100,1
11534,50,50,100,1
11535,50,50,100,1
11536,50,50,100,1
11537,50,50,100,1
11538,50,50,100,1
11539,50,50,100,1
11540,50,50,100,1
11541,50,50,100,1
11542,50,50,100,1
11543,50,50,100,1
11544,50,50,100,1
11545,50,50,100,1
11546,50,50,100,1
